Customer ID,Recency,Frequency,Monetary,Revenue_per_Order,Is_OneTime_Buyer,Monetary_Rank,Frequency_Rank,High_Value,Log_Frequency,Log_Monetary,Churned,Churn_Predicted,Churn_Probability
12858.0,191,1,177.92,177.92,1,0.1245575221238938,0.15663716814159293,0,0.6931471805599453,5.186938778564647,1,1,0.7224249954419257
12859.0,266,1,575.1,575.1,1,0.42787610619469024,0.15663716814159293,0,0.6931471805599453,6.356281256738337,1,1,0.7185947356284451
12860.0,501,1,55.47,55.47,1,0.015265486725663717,0.15663716814159293,0,0.6931471805599453,4.033709523684745,1,1,0.9460474447465701
12861.0,427,1,68.25,68.25,1,0.02190265486725664,0.15663716814159293,0,0.6931471805599453,4.237723145067448,1,1,0.9197265341231664
12862.0,233,2,1008.32,504.16,0,0.5880530973451328,0.3995575221238938,0,1.0986122886681098,6.917032115762346,1,1,0.5698948628453882
12863.0,187,5,2271.35,454.27,0,0.7891592920353983,0.7085176991150443,1,1.791759469228055,7.728569817272442,0,0,0.2909362565727681
12864.0,316,1,152.45,152.45,1,0.09778761061946903,0.15663716814159293,0,0.6931471805599453,5.033374781065745,0,1,0.836778156394412
12867.0,22,10,5615.01,561.501,0,0.9280973451327433,0.8795353982300885,1,2.3978952727983707,8.633376726330843,0,0,0.09315172020983756
12868.0,26,7,1999.0,285.57142857142856,0,0.7581858407079646,0.800995575221239,1,2.0794415416798357,7.600902459542082,0,0,0.1381522625955267
12869.0,489,1,337.66999999999996,337.66999999999996,1,0.28075221238938053,0.15663716814159293,0,0.6931471805599453,5.825026181941565,1,1,0.9003108000723041
12870.0,183,3,1676.95,558.9833333333333,0,0.7207964601769912,0.5412610619469026,0,1.3862943611198906,7.42532808920537,1,0,0.43050663424419555
12871.0,15,2,495.38,247.69,0,0.38539823008849555,0.3995575221238938,0,1.0986122886681098,6.207341762430146,0,0,0.36438640819155954
12872.0,134,12,3685.4900000000002,307.12416666666667,0,0.8772123893805309,0.911283185840708,1,2.5649493574615367,8.212430064825998,1,0,0.14610879883200442
12873.0,90,3,2027.3,675.7666666666667,0,0.7621681415929203,0.5412610619469026,1,1.3862943611198906,7.614953282764742,1,0,0.25777238329981594
12875.0,170,4,1307.5200000000002,326.88000000000005,0,0.6586283185840708,0.6379424778761061,0,1.6094379124341003,7.176652006530502,0,0,0.39737149872150807
12877.0,8,15,2101.44,140.096,0,0.7699115044247787,0.9384955752212389,1,2.772588722239781,7.650853853984492,0,0,0.09051317387242952
12878.0,44,2,854.99,427.495,0,0.5444690265486726,0.3995575221238938,0,1.0986122886681098,6.752258693830513,1,0,0.35046948947076867
12880.0,189,2,640.13,320.065,0,0.46172566371681417,0.3995575221238938,0,1.0986122886681098,6.463232244470209,1,1,0.5510948391366667
12881.0,83,1,298.0,298.0,1,0.23296460176991152,0.15663716814159293,0,0.6931471805599453,5.700443573390687,1,1,0.5589651741039267
12886.0,27,1,775.0,775.0,1,0.5123893805309735,0.15663716814159293,0,0.6931471805599453,6.654152520183219,0,0,0.4259175857543441
12887.0,191,1,222.4,222.4,1,0.1672566371681416,0.15663716814159293,0,0.6931471805599453,5.4089638866351,1,1,0.7063383351454194
12888.0,22,2,354.12,177.06,0,0.2942477876106195,0.3995575221238938,0,1.0986122886681098,5.87245576052578,1,0,0.4068127892325405
12889.0,189,4,385.46000000000004,96.36500000000001,0,0.31703539823008847,0.6379424778761061,0,1.6094379124341003,5.957028369786855,1,1,0.5577630820267081
12890.0,195,1,336.8,336.8,1,0.27986725663716816,0.15663716814159293,0,0.6931471805599453,5.8224540043737,0,1,0.6762913015320132
12891.0,28,10,755.5,75.55,0,0.5070796460176992,0.8795353982300885,0,2.3978952727983707,6.62870253322841,0,0,0.2235070131594758
12892.0,204,1,263.38,263.38,1,0.20597345132743364,0.15663716814159293,0,0.6931471805599453,5.577387462151254,1,1,0.7069709514072785
12894.0,383,1,157.35,157.35,1,0.10331858407079646,0.15663716814159293,0,0.6931471805599453,5.064807772984649,1,1,0.8761848581646667
12897.0,12,4,514.25,128.5625,0,0.3929203539823009,0.6379424778761061,0,1.6094379124341003,6.244652219770568,1,0,0.312274885921369
12898.0,271,2,310.96,155.48,0,0.252212389380531,0.3995575221238938,0,1.0986122886681098,5.742874974462297,1,1,0.7170745695022992
12899.0,221,1,366.4,366.4,1,0.30243362831858406,0.15663716814159293,0,0.6931471805599453,5.906451172781026,1,1,0.6980445835862945
12900.0,230,1,340.33000000000004,340.33000000000004,1,0.2825221238938053,0.15663716814159293,0,0.6931471805599453,5.832849751258659,1,1,0.7125362843198694
12901.0,8,11,7785.56,707.7781818181819,0,0.9537610619469027,0.8974557522123894,1,2.4849066497880004,8.960154449550089,0,0,0.08225797277695636
12902.0,72,1,138.68,138.68,1,0.08296460176991151,0.15663716814159293,0,0.6931471805599453,4.939354092091292,1,1,0.6110813940213575
12903.0,236,1,833.5300000000001,833.5300000000001,1,0.5342920353982301,0.15663716814159293,0,0.6931471805599453,6.726868692126177,1,1,0.6762843380554121
12905.0,384,2,1018.42,509.21,0,0.5913716814159292,0.3995575221238938,0,1.0986122886681098,6.926989117097435,1,1,0.7370688742761419
12907.0,203,2,508.91,254.455,0,0.3911504424778761,0.3995575221238938,0,1.0986122886681098,6.23423423955737,1,1,0.5917304818876209
12908.0,120,4,1344.0,336.0,0,0.6650442477876106,0.6379424778761061,0,1.6094379124341003,7.20414929203594,0,0,0.33753290213041265
12909.0,9,6,2452.89,408.815,0,0.8035398230088495,0.760287610619469,1,1.9459101490553132,7.80542979949032,0,0,0.13053920074866693
12910.0,5,8,3863.98,482.9975,0,0.8845132743362832,0.8337389380530974,1,2.1972245773362196,8.25971178636389,0,0,0.1019472470875325
12911.0,359,1,1680.47,1680.47,1,0.7216814159292035,0.15663716814159293,0,0.6931471805599453,7.4274236898079655,1,1,0.8165707455950519
12913.0,90,11,5083.62,462.1472727272727,0,0.9176991150442478,0.8974557522123894,1,2.4849066497880004,8.533975576093411,0,0,0.12001883911580483
12914.0,208,1,223.98,223.98,1,0.16902654867256636,0.15663716814159293,0,0.6931471805599453,5.4160115093646795,1,1,0.7230326795295012
12915.0,180,3,1010.75,336.9166666666667,0,0.588495575221239,0.5412610619469026,0,1.3862943611198906,6.919436783755975,0,0,0.46157822109686436
12916.0,9,6,3960.65,660.1083333333333,0,0.8882743362831859,0.760287610619469,1,1.9459101490553132,8.284415884133743,0,0,0.1229521922925928
12917.0,208,5,3765.2,753.04,0,0.879646017699115,0.7085176991150443,1,1.791759469228055,8.233821814551542,0,0,0.30196879012830313
12918.0,434,1,10953.5,10953.5,1,0.9732300884955752,0.15663716814159293,1,0.6931471805599453,9.301505609728274,1,1,0.9986986280922557
12920.0,379,3,323.86,107.95333333333333,0,0.2665929203539823,0.5412610619469026,0,1.3862943611198906,5.78339432029125,0,1,0.7937537844533638
12921.0,20,50,24848.39,496.9678,0,0.9907079646017699,0.9940265486725663,1,3.9318256327243257,10.120588483939782,0,0,0.03973366261840987
12923.0,198,2,612.9,306.45,0,0.44535398230088497,0.3995575221238938,0,1.0986122886681098,6.419832048433451,0,1,0.5672191419629188
12924.0,6,11,2190.97,199.1790909090909,0,0.7798672566371682,0.8974557522123894,1,2.4849066497880004,7.692555961842864,0,0,0.10087702751409382
12925.0,400,1,35.28,35.28,1,0.008407079646017699,0.15663716814159293,0,0.6931471805599453,3.591266625246936,0,1,0.9228096185354444
12926.0,219,4,1548.46,387.115,0,0.697787610619469,0.6379424778761061,0,1.6094379124341003,7.345661762115635,1,0,0.4444694799798218
12927.0,202,1,197.31,197.31,1,0.1407079646017699,0.15663716814159293,0,0.6931471805599453,5.289831462897738,1,1,0.7266604427978519
12928.0,49,9,3022.23,335.80333333333334,0,0.843141592920354,0.8591814159292035,1,2.302585092994046,8.014081075246166,0,0,0.12183087530427132
12929.0,119,1,117.85,117.85,1,0.05951327433628319,0.15663716814159293,0,0.6931471805599453,4.777862193806203,1,1,0.6776305020750982
12931.0,11,49,54212.08,1106.3689795918367,0,0.9962389380530974,0.9938053097345133,1,3.912023005428146,10.900677486726003,0,0,0.04019247088404484
12932.0,347,8,1698.56,212.32,0,0.7238938053097345,0.8337389380530974,0,2.1972245773362196,7.438124673014305,1,1,0.5132780995818734
12933.0,91,6,1190.25,198.375,0,0.6323008849557522,0.760287610619469,0,1.9459101490553132,7.0827584549684115,0,0,0.27991603439723545
12934.0,544,1,181.65,181.65,1,0.12831858407079647,0.15663716814159293,0,0.6931471805599453,5.207571753241291,1,1,0.9375051729041919
12935.0,11,10,2949.39,294.93899999999996,0,0.8382743362831858,0.8795353982300885,1,2.3978952727983707,7.989692643985598,0,0,0.09834354336631855
12937.0,5,7,2021.57,288.79571428571427,0,0.761283185840708,0.800995575221239,1,2.0794415416798357,7.612124258964121,0,0,0.12567429215740375
12939.0,81,15,20911.32,1394.088,0,0.9882743362831858,0.9384955752212389,1,2.772588722239781,9.948093737965747,0,0,0.11036252339606585
12941.0,532,1,377.49,377.49,1,0.31150442477876106,0.15663716814159293,0,0.6931471805599453,5.936189652449227,1,1,0.9150528669321177
12942.0,5,2,655.27,327.635,0,0.4672566371681416,0.3995575221238938,0,1.0986122886681098,6.48657228963192,0,0,0.3275417342133604
12943.0,366,2,496.5,248.25,0,0.38694690265486725,0.3995575221238938,0,1.0986122886681098,6.209595556598647,1,1,0.7668785634352804
12944.0,162,1,286.95,286.95,1,0.2232300884955752,0.15663716814159293,0,0.6931471805599453,5.6627868539526816,0,1,0.6557317710052568
12945.0,96,2,900.11,450.055,0,0.559070796460177,0.3995575221238938,0,1.0986122886681098,6.803627336726857,1,0,0.40775157734844536
12946.0,244,1,324.45,324.45,1,0.2670353982300885,0.15663716814159293,0,0.6931471805599453,5.785208840018396,1,1,0.7304472540125602
12947.0,42,3,1339.31,446.43666666666667,0,0.6641592920353983,0.5412610619469026,0,1.3862943611198906,7.200656209472808,0,0,0.2827719023813073
12948.0,22,5,1138.74,227.748,0,0.6201327433628319,0.7085176991150443,0,1.791759469228055,7.038555445201145,0,0,0.23280882235842754
12949.0,14,17,13610.18,800.5988235294118,0,0.9805309734513274,0.9507743362831859,1,2.8903717578961645,9.51864679284238,0,0,0.06371224093748865
12951.0,12,13,2774.53,213.42538461538464,0,0.8276548672566372,0.9221238938053097,1,2.6390573296152584,7.928596998935069,0,0,0.08881306014119754
12953.0,330,1,498.96,498.96,1,0.38738938053097344,0.15663716814159293,0,0.6931471805599453,6.214528095222021,0,1,0.7841718135701361
12954.0,446,1,162.45,162.45,1,0.10995575221238937,0.15663716814159293,0,0.6931471805599453,5.09650713317022,1,1,0.9053479275485791
12955.0,11,3,697.42,232.47333333333333,0,0.4853982300884956,0.5412610619469026,0,1.3862943611198906,6.548820640999671,0,0,0.2993766680106883
12956.0,114,4,521.89,130.4725,0,0.3984513274336283,0.6379424778761061,0,1.6094379124341003,6.259371116895707,1,0,0.42802542096466323
12957.0,12,8,5818.2,727.275,0,0.9320796460176991,0.8337389380530974,1,2.1972245773362196,8.668918074232725,0,0,0.10363788537185012
12958.0,208,2,539.49,269.745,0,0.4079646017699115,0.3995575221238938,0,1.0986122886681098,6.2924761355205066,1,1,0.5919035260090808
12959.0,292,1,150.95,150.95,1,0.09623893805309734,0.15663716814159293,0,0.6931471805599453,5.023551519362802,1,1,0.8202870142468824
12960.0,221,4,1322.0700000000002,330.51750000000004,0,0.6623893805309734,0.6379424778761061,0,1.6094379124341003,7.187710072768178,1,0,0.4583374706051807
12961.0,187,1,211.99,211.99,1,0.15663716814159293,0.15663716814159293,0,0.6931471805599453,5.361245216250509,1,1,0.7059143642386756
12963.0,173,5,2110.76,422.15200000000004,0,0.7707964601769911,0.7085176991150443,1,1.791759469228055,7.655277002005415,0,0,0.2807406677208488
12964.0,245,1,132.24,132.24,1,0.0743362831858407,0.15663716814159293,0,0.6931471805599453,4.892152013325479,1,1,0.7911916142849863
12967.0,166,3,4306.92,1435.64,0,0.8971238938053098,0.5412610619469026,1,1.3862943611198906,8.368210468001717,1,0,0.36434701452451673
12969.0,410,1,122.45,122.45,1,0.06349557522123894,0.15663716814159293,0,0.6931471805599453,4.8158362157911885,1,1,0.8985267879794072
12970.0,130,8,1096.53,137.06625,0,0.6106194690265486,0.8337389380530974,0,2.1972245773362196,7.000817479427672,0,0,0.3029198484513272
12971.0,4,69,9421.1,136.5376811594203,0,0.9654867256637168,0.9963495575221238,1,4.248495242049359,9.150813272661528,0,0,0.04818377055468412
12972.0,221,4,1161.2,290.3,0,0.6263274336283186,0.6379424778761061,0,1.6094379124341003,7.058070039641005,1,0,0.47048606557232353
12973.0,221,1,385.55,385.55,1,0.3172566371681416,0.15663716814159293,0,0.6931471805599453,5.957261225766484,1,1,0.6943318313037622
12974.0,5,2,408.95,204.475,0,0.3345132743362832,0.3995575221238938,0,1.0986122886681098,6.016035201042187,1,0,0.37127114049493587
12975.0,244,6,2100.09,350.01500000000004,0,0.7696902654867257,0.760287610619469,1,1.9459101490553132,7.650211536671941,1,0,0.33570120919582713
12976.0,19,8,3156.38,394.5475,0,0.8493362831858408,0.8337389380530974,1,2.1972245773362196,8.057497848751854,1,0,0.11242174761619733
12977.0,309,3,478.39,159.46333333333334,0,0.37898230088495577,0.5412610619469026,0,1.3862943611198906,6.172514462375131,0,1,0.6910795393634097
12978.0,193,5,2502.82,500.564,0,0.8101769911504425,0.7085176991150443,1,1.791759469228055,7.825572844652115,1,0,0.2928759206096462
12980.0,18,18,13437.24,746.5133333333333,0,0.9798672566371681,0.9564159292035398,1,2.9444389791664403,9.505859653121176,0,0,0.062071150002184286
12982.0,50,8,2744.81,343.10125,0,0.8245575221238938,0.8337389380530974,1,2.1972245773362196,7.917831392382723,1,0,0.13262659060744417
12983.0,406,1,490.08,490.08,1,0.3834070796460177,0.15663716814159293,0,0.6931471805599453,6.196607047312639,1,1,0.8418986006722965
12986.0,236,10,2729.84,272.98400000000004,0,0.8234513274336284,0.8795353982300885,1,2.3978952727983707,7.912364533159128,1,0,0.25528592302013114
12987.0,5,4,1057.81,264.4525,0,0.6015486725663717,0.6379424778761061,0,1.6094379124341003,6.964900914962671,0,0,0.23890789413512228
12988.0,100,1,535.32,535.32,1,0.40553097345132744,0.15663716814159293,0,0.6931471805599453,6.284730997853663,1,1,0.5320711394013148
12989.0,8,25,9955.58,398.2232,0,0.968141592920354,0.9765486725663717,1,3.258096538021482,9.205988918118491,0,0,0.04873930323588771
12990.0,118,5,643.5,128.7,0,0.4630530973451327,0.7085176991150443,0,1.791759469228055,6.468474822379242,0,0,0.3888400778828659
12991.0,197,1,261.06,261.06,1,0.20398230088495575,0.15663716814159293,0,0.6931471805599453,5.568573485176439,0,1,0.7003406849410205
12992.0,533,1,93.35,93.35,1,0.036946902654867254,0.15663716814159293,0,0.6931471805599453,4.547011271814559,1,1,0.9468095120602045
12993.0,15,6,1020.17,170.02833333333334,0,0.5920353982300885,0.760287610619469,0,1.9459101490553132,6.92870430773252,0,0,0.22167826094083667
12994.0,76,1,352.6,352.6,1,0.2920353982300885,0.15663716814159293,0,0.6931471805599453,5.868166330763488,0,1,0.532033058209436
12996.0,183,1,355.5,355.5,1,0.29557522123893804,0.15663716814159293,0,0.6931471805599453,5.8763342398543505,1,1,0.6586683486262238
12997.0,44,6,1492.49,248.74833333333333,0,0.6889380530973451,0.760287610619469,0,1.9459101490553132,7.3088709419524625,0,0,0.21917443332244776
12998.0,300,3,920.08,306.6933333333333,0,0.5661504424778762,0.5412610619469026,0,1.3862943611198906,6.825546894589419,1,1,0.6164941809210511
12999.0,4,3,455.88,151.96,0,0.36836283185840707,0.5412610619469026,0,1.3862943611198906,6.124420774356607,1,0,0.33297672227470404
13000.0,67,3,956.1800000000001,318.7266666666667,0,0.5763274336283186,0.5412610619469026,0,1.3862943611198906,6.863991461540961,0,0,0.33177102009683274
13001.0,25,29,21697.13,748.1768965517242,0,0.9889380530973452,0.9835176991150443,1,3.4011973816621555,9.984981360700054,0,0,0.048656897952140815
13002.0,126,3,414.13,138.04333333333332,0,0.33783185840707963,0.5412610619469026,0,1.3862943611198906,6.0285917241892655,1,0,0.4907587815568942
13003.0,22,1,59.050000000000004,59.050000000000004,1,0.016592920353982302,0.15663716814159293,0,0.6931471805599453,4.095177548525992,0,1,0.6131915653016251
13004.0,22,25,8442.96,337.7184,0,0.9579646017699115,0.9765486725663717,1,3.258096538021482,9.041206671865565,0,0,0.0532702079826863
13005.0,54,3,807.63,269.21,0,0.5243362831858407,0.5412610619469026,0,1.3862943611198906,6.695341457680943,0,0,0.33300151316944776
13007.0,387,1,175.25,175.25,1,0.12168141592920353,0.15663716814159293,0,0.6931471805599453,5.171903441692378,1,1,0.8742119225614188
13008.0,131,3,612.13,204.04333333333332,0,0.4446902654867257,0.5412610619469026,0,1.3862943611198906,6.4185769852303105,1,0,0.45232043117290327
13009.0,480,1,234.0,234.0,1,0.17942477876106194,0.15663716814159293,0,0.6931471805599453,5.459585514144159,1,1,0.9087272998307693
13010.0,182,2,330.12,165.06,0,0.27323008849557523,0.3995575221238938,0,1.0986122886681098,5.802480847440477,1,1,0.6115971472155414
13011.0,180,1,101.10000000000001,101.10000000000001,1,0.0415929203539823,0.15663716814159293,0,0.6931471805599453,4.62595272517062,1,1,0.749864926930426
13012.0,21,6,2018.38,336.3966666666667,0,0.7606194690265486,0.760287610619469,1,1.9459101490553132,7.610545812589316,0,0,0.1441173923685514
13013.0,20,20,10187.12,509.35600000000005,0,0.9688053097345133,0.9640486725663717,1,3.044522437723423,9.228977614592996,0,0,0.057921824599219476
13014.0,28,4,3242.83,810.7075,0,0.8539823008849557,0.6379424778761061,1,1.6094379124341003,8.084510009423179,0,0,0.17182326868931558
13015.0,5,10,5003.18,500.31800000000004,0,0.9163716814159292,0.8795353982300885,1,2.3978952727983707,8.518028842162874,0,0,0.08687201808453666
13018.0,4,18,6159.42,342.19,0,0.9382743362831858,0.9564159292035398,1,2.9444389791664403,8.725900236021472,0,0,0.059903129786349193
13019.0,187,6,1229.95,204.99166666666667,0,0.6413716814159292,0.760287610619469,0,1.9459101490553132,7.115541507975305,1,0,0.3819997894851163
13020.0,370,2,618.96,309.48,0,0.44933628318584073,0.3995575221238938,0,1.0986122886681098,6.42965495982885,1,1,0.7544729427037833
13021.0,23,11,3035.86,275.98727272727274,0,0.8438053097345133,0.8974557522123894,1,2.4849066497880004,8.01857936586005,0,0,0.09839910607882707
13023.0,336,1,759.13,759.13,1,0.5075221238938054,0.15663716814159293,0,0.6931471805599453,6.633489471284123,0,1,0.7759211432336904
13024.0,278,2,555.87,277.935,0,0.41814159292035397,0.3995575221238938,0,1.0986122886681098,6.32233181950912,1,1,0.6697088594488808
13025.0,539,1,323.39,323.39,1,0.26570796460176993,0.15663716814159293,0,0.6931471805599453,5.781946495625555,1,1,0.9219029087349678
13026.0,28,6,1001.44,166.90666666666667,0,0.5867256637168141,0.760287610619469,0,1.9459101490553132,6.910192307015555,0,0,0.23463085274968473
13027.0,41,16,14263.2,891.45,0,0.9825221238938053,0.945353982300885,1,2.833213344056216,9.565508180757073,0,0,0.0764548111529714
13029.0,161,3,1062.3,354.09999999999997,0,0.6035398230088496,0.5412610619469026,0,1.3862943611198906,6.969132558657041,0,0,0.43352440138269005
13030.0,176,1,855.48,855.48,1,0.5446902654867256,0.15663716814159293,0,0.6931471805599453,6.752830966645071,0,1,0.6067312678079925
13031.0,215,5,3419.27,683.854,0,0.8646017699115044,0.7085176991150443,1,1.791759469228055,8.137474774308892,1,0,0.30938150610550746
13032.0,200,7,1833.3700000000001,261.91,0,0.7411504424778761,0.800995575221239,0,2.0794415416798357,7.5144563772887265,0,0,0.34409758862229334
13033.0,165,2,220.55,110.275,0,0.16592920353982302,0.3995575221238938,0,1.0986122886681098,5.400648297645499,1,1,0.6362726408169308
13034.0,177,2,445.77,222.885,0,0.36194690265486723,0.3995575221238938,0,1.0986122886681098,6.102043920804698,0,1,0.5718199153681162
13035.0,68,2,775.32,387.66,0,0.5128318584070797,0.3995575221238938,0,1.0986122886681098,6.654564806315631,0,0,0.38646548432326283
13036.0,492,1,307.1,307.1,1,0.24336283185840707,0.15663716814159293,0,0.6931471805599453,5.730424405602622,1,1,0.9056427734664854
13037.0,27,11,3611.2000000000003,328.2909090909091,0,0.8738938053097345,0.8974557522123894,1,2.4849066497880004,8.192072283989564,0,0,0.09585877279765792
13038.0,98,1,395.1,395.1,1,0.32433628318584073,0.15663716814159293,0,0.6931471805599453,5.981666704627871,0,1,0.5496797741046489
13039.0,392,4,1010.73,252.6825,0,0.5882743362831858,0.6379424778761061,0,1.6094379124341003,6.919417015831408,1,1,0.6876082431811711
13041.0,258,4,799.13,199.7825,0,0.5219026548672566,0.6379424778761061,0,1.6094379124341003,6.684774214466232,1,1,0.5555566482014975
13042.0,406,3,1556.54,518.8466666666667,0,0.6995575221238938,0.5412610619469026,0,1.3862943611198906,7.350862932514812,1,1,0.7004170774033746
13043.0,81,1,516.42,516.42,1,0.395353982300885,0.15663716814159293,0,0.6931471805599453,6.248854923817375,1,1,0.5106195627451869
13044.0,99,11,4853.9,441.26363636363635,0,0.9126106194690266,0.8974557522123894,1,2.4849066497880004,8.487743783190949,1,0,0.12547939800917443
13045.0,209,2,503.64,251.82,0,0.38893805309734514,0.3995575221238938,0,1.0986122886681098,6.223845303774674,0,1,0.5997899309542498
13046.0,74,2,517.66,258.83,0,0.39579646017699116,0.3995575221238938,0,1.0986122886681098,6.251248562517183,0,0,0.4308133968132325
13047.0,27,20,7229.3,361.46500000000003,0,0.9495575221238938,0.9640486725663717,1,3.044522437723423,8.8860358080679,0,0,0.06174999694143097
13048.0,46,7,3188.2200000000003,455.46000000000004,0,0.8515486725663717,0.800995575221239,1,2.0794415416798357,8.067531651773859,0,0,0.13521711624728555
13049.0,126,3,905.34,301.78000000000003,0,0.5615044247787611,0.5412610619469026,0,1.3862943611198906,6.809414511582767,0,0,0.4046659059712293
13050.0,12,27,9381.630000000001,347.4677777777778,0,0.9652654867256637,0.9801991150442478,1,3.332204510175204,9.14661538649539,0,0,0.04845766192192684
